-4.31295,-0.279079,-0.363289,0,255,0
-4.25851,-0.301196,-0.36329,0,255,0
-4.24973,-0.301857,-0.363284,0,255,0
-5.86238,1.09255,-0.363276,0,255,0
-5.84539,1.12964,-0.363277,0,255,0
-5.7906,1.23417,-0.363275,0,255,0
-5.78282,1.27173,-0.363254,0,255,0
-5.77593,1.30507,-0.363235,0,255,0
-5.55219,1.51953,-0.363278,0,255,0
-5.54361,1.5349,-0.363269,0,255,0
-5.53503,1.55028,-0.36326,0,255,0
-5.4618,1.59265,-0.363279,0,255,0
-5.45514,1.60232,-0.363274,0,255,0
-5.43113,1.63716,-0.363251,0,255,0
-5.41226,1.66456,-0.363233,0,255,0
-5.3952,1.68933,-0.363217,0,255,0
-5.37299,1.72156,-0.363197,0,255,0
-5.30895,1.71696,-0.363243,0,255,0
-5.29148,1.73743,-0.363228,0,255,0
-5.35191,1.75217,-0.363176,0,255,0
-5.33593,1.77537,-0.363163,0,255,0
-5.26957,1.7631,-0.363211,0,255,0
-5.24767,1.78878,-0.363193,0,255,0
-5.31528,1.80534,-0.363144,0,255,0
-5.22068,1.8204,-0.363171,0,255,0
-5.19909,1.8457,-0.363153,0,255,0
-5.18766,1.8591,-0.363143,0,255,0
-3.47109,-4.25714,-0.35882,255,0,0
-3.42151,-4.25726,-0.358171,255,0,0
-3.37417,-4.25808,-0.356149,255,0,0
-3.3278,-4.25973,-0.357148,255,0,0
-3.27131,-4.26144,-0.359406,255,0,0
-3.21686,-4.26218,-0.350958,255,0,0
-3.17405,-4.25751,-0.358815,255,0,0
-3.11222,-4.25645,-0.359655,255,0,0
-3.05838,-4.26023,-0.353397,255,0,0
-3.02752,-4.25907,-0.360444,255,0,0
-2.98291,-4.26032,-0.3606,255,0,0
-2.93021,-4.26189,-0.358319,255,0,0
-2.89212,-4.26852,-0.354387,255,0,0
-2.82567,-4.26078,-0.359978,255,0,0
-2.77126,-4.26459,-0.356217,255,0,0
-2.74124,-4.2586,-0.356512,255,0,0
-2.66643,-4.25696,-0.3554,255,0,0
-2.63747,-4.27065,-0.338522,255,0,0
-2.57893,-4.25634,-0.351067,255,0,0
-2.5057,-4.25729,-0.358374,255,0,0
-2.49672,-4.26164,-0.344425,255,0,0
-2.43792,-4.25678,-0.35087,255,0,0
-2.36858,-4.25706,-0.354187,255,0,0
-2.34132,-4.25583,-0.349384,255,0,0
-2.28442,-4.2573,-0.358479,255,0,0
-2.24546,-4.25652,-0.346614,255,0,0
-2.17561,-4.25744,-0.355688,255,0,0
-2.11851,-4.25671,-0.336324,255,0,0
-2.08708,-4.25794,-0.352088,255,0,0
-2.01828,-4.25568,-0.349701,255,0,0
-1.97403,-4.25685,-0.348362,255,0,0
-1.90484,-4.25543,-0.347434,255,0,0
-1.8574,-4.25871,-0.329565,255,0,0
-1.82866,-4.25757,-0.328493,255,0,0
-1.76656,-4.25543,-0.349787,255,0,0
-1.72288,-4.2591,-0.327416,255,0,0
-1.67841,-4.25499,-0.338758,255,0,0
-1.63337,-4.25448,-0.342457,255,0,0
-1.5598,-4.25543,-0.319377,255,0,0
-1.52593,-4.25912,-0.329198,255,0,0
-1.48119,-4.25932,-0.324983,255,0,0
-1.43805,-4.25476,-0.318881,255,0,0
-1.37919,-4.25791,-0.31444,255,0,0
-1.30325,-4.25502,-0.318318,255,0,0
-1.27113,-4.26549,-0.314447,255,0,0
-1.23207,-4.25528,-0.317755,255,0,0
-1.18178,-4.27465,-0.315628,255,0,0
-1.11463,-4.25682,-0.314372,255,0,0
-1.06028,-4.27798,-0.317524,255,0,0
-1.03172,-4.25682,-0.314373,255,0,0
-0.971509,-4.27798,-0.317525,255,0,0
-0.907422,-4.27798,-0.317525,255,0,0
-0.826396,-4.27798,-0.317526,255,0,0
-0.76854,-4.27798,-0.317527,255,0,0
-0.677566,-4.27798,-0.317527,255,0,0
-0.593809,-4.27798,-0.317528,255,0,0
-0.531233,-4.27798,-0.317528,255,0,0
-0.191957,-4.27798,-0.317531,255,0,0
-0.0725985,-4.27798,-0.317532,255,0,0
-3.7723,-4.22101,-0.357527,255,0,0
-3.73047,-4.22585,-0.35753,255,0,0
-3.66268,-4.21995,-0.359915,255,0,0
-3.61254,-4.22159,-0.359944,255,0,0
-3.56953,-4.23042,-0.359974,255,0,0
-3.5401,-4.22223,-0.354881,255,0,0
-3.48059,-4.20989,-0.355291,255,0,0
-3.41126,-4.21684,-0.360582,255,0,0
-3.38064,-4.21224,-0.353237,255,0,0
-3.30472,-4.21851,-0.36048,255,0,0
-3.2555,-4.22622,-0.360503,255,0,0
-3.23266,-4.22557,-0.352882,255,0,0
-3.16537,-4.2261,-0.359589,255,0,0
-3.11338,-4.22619,-0.360546,255,0,0
-3.05899,-4.2256,-0.353556,255,0,0
-3.01455,-4.21593,-0.35635,255,0,0
-2.95737,-4.21388,-0.352854,255,0,0
-2.94339,-4.22059,-0.349936,255,0,0
-2.8791,-4.22061,-0.3583,255,0,0
-2.80835,-4.22069,-0.354986,255,0,0
-2.78171,-4.22505,-0.360841,255,0,0
-2.73166,-4.22583,-0.36094,255,0,0
-2.6637,-4.21615,-0.352901,255,0,0
-2.64575,-4.22597,-0.361111,255,0,0
-2.56959,-4.21065,-0.3547,255,0,0
-2.52431,-4.21627,-0.354336,255,0,0
-2.48858,-4.22108,-0.35403,255,0,0
-2.43059,-4.21135,-0.358839,255,0,0
-2.37946,-4.21158,-0.358091,255,0,0
-2.32684,-4.21114,-0.358681,255,0,0
-2.27137,-4.21646,-0.353833,255,0,0
-2.217,-4.20994,-0.360266,255,0,0
-2.16709,-4.20975,-0.359653,255,0,0
-2.13075,-4.21382,-0.356312,255,0,0
-2.07285,-4.20855,-0.358845,255,0,0
-2.02788,-4.2079,-0.359577,255,0,0
-1.99186,-4.20817,-0.357447,255,0,0
-1.92123,-4.20998,-0.353196,255,0,0
-1.87053,-4.20676,-0.359838,255,0,0
-1.84412,-4.21436,-0.353588,255,0,0
-1.784,-4.20663,-0.356797,255,0,0
-1.71375,-4.21047,-0.356278,255,0,0
-1.68784,-4.20993,-0.351425,255,0,0
-1.64019,-4.20715,-0.351393,255,0,0
-1.56403,-4.20403,-0.344925,255,0,0
-1.52256,-4.20889,-0.347845,255,0,0
-1.45466,-4.20576,-0.341255,255,0,0
-1.43906,-4.20843,-0.343462,255,0,0
-1.36779,-4.20559,-0.335321,255,0,0
-1.31521,-4.20775,-0.333801,255,0,0
-1.28763,-4.20535,-0.328653,255,0,0
-1.24647,-4.20474,-0.330426,255,0,0
-1.17757,-4.20495,-0.325972,255,0,0
-1.11013,-4.20705,-0.329138,255,0,0
-1.08984,-4.20952,-0.322418,255,0,0
-1.0344,-4.20616,-0.324635,255,0,0
-0.980344,-4.20684,-0.326399,255,0,0
-0.943307,-4.20704,-0.322309,255,0,0
-0.880437,-4.20672,-0.326433,255,0,0
-0.826201,-4.20641,-0.322327,255,0,0
-0.763528,-4.20931,-0.326442,255,0,0
-0.720104,-4.20602,-0.322422,255,0,0
-0.67321,-4.208,-0.322742,255,0,0
-0.644704,-4.20915,-0.326813,255,0,0
-0.576064,-4.206,-0.322426,255,0,0
-0.508414,-4.20871,-0.326304,255,0,0
-0.45556,-4.21346,-0.322199,255,0,0
-0.435433,-4.20907,-0.32662,255,0,0
-0.373181,-4.2093,-0.326422,255,0,0
-0.315879,-4.21341,-0.321848,255,0,0
-0.298858,-4.20965,-0.320893,255,0,0
-0.240882,-4.21089,-0.324415,255,0,0
-0.162722,-4.20914,-0.326871,255,0,0
1.18442,-4.22549,-0.319921,255,0,0
1.26257,-4.20825,-0.319225,255,0,0
1.35228,-4.22549,-0.319921,255,0,0
-3.77232,-4.17597,-0.357503,127,127,0
-3.72907,-4.17285,-0.359299,87,167,0
-3.66169,-4.17507,-0.360024,101,153,0
-3.61226,-4.17526,-0.359724,103,151,0
-3.56948,-4.17512,-0.359762,102,152,0
-3.50626,-4.15986,-0.359728,5,249,0
-3.45479,-4.16437,-0.360327,35,219,0
-3.41119,-4.17511,-0.360642,102,152,0
-3.37963,-4.1757,-0.353611,127,127,0
-3.30442,-4.17513,-0.360509,102,152,0
-3.25482,-4.17536,-0.359103,106,148,0
-3.23264,-4.17582,-0.352395,127,127,0
-3.16537,-4.17521,-0.35951,106,148,0
-3.11341,-4.17512,-0.360518,102,152,0
-3.07132,-4.16442,-0.350761,43,211,0
-3.02695,-4.16034,-0.360035,10,244,0
-2.9553,-4.17519,-0.352072,102,152,0
-2.92269,-4.16409,-0.360913,25,228,0
-2.86885,-4.17639,-0.360569,88,166,0
-2.83793,-4.16697,-0.3507,22,232,0
-2.78146,-4.17499,-0.36001,80,174,0
-2.73164,-4.17486,-0.360773,77,177,0
-2.65836,-4.17529,-0.353773,102,152,0
-2.64579,-4.17487,-0.361082,76,178,0
-2.56976,-4.17536,-0.354527,101,153,0
-2.5141,-4.17395,-0.357873,80,174,0
-2.4881,-4.1642,-0.35707,44,210,0
-2.43963,-4.16213,-0.360289,7,247,0
-2.3547,-4.17026,-0.358885,15,239,0
-2.33807,-4.16718,-0.359762,20,234,0
-2.2994,-4.1671,-0.360679,19,235,0
-2.21119,-4.16459,-0.360533,25,229,0
-2.16305,-4.16317,-0.36036,13,241,0
-2.129,-4.17483,-0.35278,102,152,0
-2.07647,-4.17014,-0.360559,40,214,0
-2.01136,-4.16136,-0.361299,8,246,0
-1.96573,-4.16338,-0.360641,13,241,0
-1.938,-4.15718,-0.359274,7,247,0
-1.89211,-4.16018,-0.360332,9,245,0
-1.80866,-4.1697,-0.355058,42,212,0
-1.77089,-4.16441,-0.357885,33,221,0
-1.72794,-4.1736,-0.360582,76,178,0
-1.68082,-4.16209,-0.354095,26,228,0
-1.61571,-4.16812,-0.359468,3,251,0
-1.57174,-4.1684,-0.359179,7,247,0
-1.53398,-4.16834,-0.358239,12,242,0
-1.47684,-4.17735,-0.353102,161,93,0
-1.41692,-4.16794,-0.357829,2,252,0
-1.3877,-4.16963,-0.352254,64,190,0
-1.32294,-4.16523,-0.343852,0,254,0
-1.2977,-4.17008,-0.341969,63,191,0
-1.2466,-4.16854,-0.344235,63,191,0
-1.18202,-4.16685,-0.343684,19,235,0
-1.10709,-4.16537,-0.343096,3,251,0
-1.091,-4.16537,-0.343527,4,250,0
-1.0384,-4.16882,-0.331166,63,191,0
-0.995156,-4.16535,-0.34352,3,251,0
-0.913432,-4.16537,-0.343081,4,250,0
-0.899234,-4.16858,-0.338258,63,191,0
-0.837106,-4.1652,-0.343691,1,253,0
-0.790553,-4.16554,-0.343519,3,251,0
-0.724004,-4.16643,-0.342085,3,251,0
-0.689812,-4.17124,-0.329362,76,178,0
-0.649008,-4.16858,-0.338203,63,191,0
-0.585323,-4.16628,-0.336743,0,254,0
-0.510959,-4.17198,-0.33699,31,223,0
-0.485676,-4.16128,-0.329079,0,254,0
-0.422401,-4.16921,-0.332257,64,190,0
-0.359935,-4.16442,-0.32836,2,252,0
-0.324952,-4.16682,-0.327782,23,231,0
-0.297009,-4.17025,-0.322846,64,190,0
-0.236005,-4.16865,-0.324268,0,254,0
-0.186879,-4.17014,-0.322683,64,190,0
-0.124386,-4.16699,-0.32092,1,253,0
-0.0828962,-4.1627,-0.313123,1,253,0
-0.0462713,-4.16399,-0.315195,42,212,0
0.0170479,-4.16261,-0.313107,0,255,0
-3.77234,-4.12608,-0.357475,0,255,0
-3.72927,-4.12628,-0.359334,0,255,0
-3.66172,-4.12638,-0.359998,0,255,0
-3.63618,-4.11397,-0.360925,0,255,0
-3.57185,-4.11451,-0.360262,0,255,0
-3.50335,-4.1181,-0.36063,0,255,0
-3.45389,-4.12635,-0.360495,0,255,0
-3.41116,-4.12635,-0.36052,0,255,0
-3.37966,-4.12587,-0.353584,0,255,0
-3.30443,-4.12635,-0.360451,0,255,0
-3.25261,-4.11109,-0.353468,0,255,0
-3.23175,-4.1257,-0.350683,0,255,0
-3.16536,-4.12626,-0.359413,0,255,0
-3.14207,-4.11557,-0.352581,0,255,0
-3.07244,-4.12007,-0.360387,0,255,0
-3.02919,-4.1259,-0.360966,0,255,0
-2.98681,-4.12085,-0.354897,0,255,0
-2.92271,-4.12597,-0.360887,0,255,0
-2.87199,-4.1259,-0.359551,0,255,0
-2.84151,-4.12607,-0.349842,0,255,0
-2.78131,-4.12599,-0.359551,0,255,0
-2.71726,-4.1147,-0.357627,0,255,0
-2.65713,-4.11446,-0.354126,0,255,0
-2.63456,-4.1251,-0.361407,0,255,0
-2.56421,-4.12153,-0.359086,0,255,0
-2.5123,-4.12157,-0.357878,0,255,0
-2.46753,-4.11148,-0.360428,0,255,0
-2.44025,-4.1256,-0.358788,0,255,0
-2.35426,-4.11132,-0.359745,0,255,0
-2.31094,-4.11793,-0.359203,0,255,0
-2.29851,-4.12462,-0.355145,0,255,0
-2.21211,-4.12391,-0.35984,0,255,0
-2.16276,-4.12553,-0.360134,0,255,0
-2.14245,-4.11765,-0.36066,0,255,0
-2.08123,-4.11425,-0.36049,0,255,0
-2.02638,-4.11458,-0.360184,0,255,0
-1.96334,-4.12469,-0.354856,0,255,0
-1.94202,-4.11231,-0.360473,0,255,0
-1.89556,-4.11041,-0.360561,0,255,0
-1.80955,-4.1159,-0.360576,0,255,0
-1.7653,-4.12131,-0.360147,0,255,0
-1.71014,-4.11895,-0.358374,0,255,0
-1.68428,-4.10683,-0.359671,0,255,0
-1.61608,-4.12106,-0.359428,0,255,0
-1.57169,-4.12502,-0.359264,0,255,0
-1.53278,-4.12419,-0.351144,0,255,0
-1.47829,-4.12499,-0.353054,0,255,0
-1.41559,-4.12377,-0.350197,0,255,0
-1.3869,-4.12496,-0.345719,0,255,0
-1.32315,-4.12421,-0.343834,0,255,0
-1.29703,-4.12886,-0.337274,0,255,0
-1.24693,-4.12623,-0.342186,0,255,0
-1.18345,-4.12577,-0.342928,0,255,0
-1.10662,-4.12419,-0.343508,0,255,0
-1.09218,-4.12443,-0.343708,0,255,0
-1.03855,-4.12403,-0.330883,0,255,0
-0.995912,-4.12513,-0.343491,0,255,0
-0.913056,-4.12562,-0.341161,0,255,0
-0.899392,-4.12892,-0.338239,0,255,0
-0.835954,-4.1227,-0.335811,0,255,0
-0.78947,-4.12731,-0.33364,0,255,0
-0.722898,-4.1292,-0.330575,0,255,0
-0.689967,-4.12545,-0.326965,0,255,0
-0.64843,-4.12477,-0.333283,0,255,0
-0.584448,-4.12829,-0.328423,0,255,0
-0.519604,-4.12379,-0.3305,0,255,0
-0.492913,-4.12455,-0.328413,0,255,0
-0.42209,-4.12394,-0.330284,0,255,0
-0.359146,-4.12453,-0.328266,0,255,0
-0.325362,-4.12961,-0.327118,0,255,0
-0.298447,-4.12948,-0.322831,0,255,0
-0.234297,-4.12896,-0.314367,0,255,0
-0.187278,-4.12949,-0.322204,0,255,0
-0.123204,-4.12841,-0.314202,0,255,0
-0.0829935,-4.12755,-0.31311,0,255,0
-0.0463228,-4.12413,-0.315175,0,255,0
0.0170193,-4.14084,-0.313095,0,255,0
-3.77236,-4.07503,-0.35745,0,255,0
-3.7293,-4.0754,-0.359307,0,255,0
-3.66174,-4.07529,-0.359971,0,255,0
-3.63176,-4.07119,-0.359464,0,255,0
-3.57042,-4.0753,-0.359498,0,255,0
-3.50332,-4.07527,-0.360623,0,255,0
-3.45392,-4.07527,-0.360463,0,255,0
-3.41105,-4.07529,-0.360228,0,255,0
-3.37957,-4.07547,-0.353342,0,255,0
-3.32703,-4.06122,-0.354309,0,255,0
-3.28347,-4.06766,-0.351988,0,255,0
-3.22178,-4.06006,-0.35609,0,255,0
-3.18307,-4.06447,-0.360273,0,255,0
-3.12176,-4.06436,-0.360973,0,255,0
-3.07215,-4.07426,-0.360733,0,255,0
-3.02921,-4.07502,-0.360849,0,255,0
-2.9924,-4.07456,-0.352456,0,255,0
-2.92271,-4.07502,-0.360726,0,255,0
-2.87203,-4.0751,-0.359525,0,255,0
-2.84154,-4.07512,-0.349815,0,255,0
-2.77841,-4.06476,-0.360483,0,255,0
-2.71584,-4.06476,-0.358486,0,255,0
-2.65632,-4.07513,-0.354362,0,255,0
-2.63461,-4.07498,-0.36138,0,255,0
-2.56339,-4.07454,-0.358969,0,255,0
-2.51209,-4.07456,-0.357312,0,255,0
-2.46097,-4.07438,-0.360506,0,255,0
-2.43684,-4.06842,-0.359528,0,255,0
-2.35321,-4.0742,-0.360353,0,255,0
-2.3232,-4.0601,-0.360212,0,255,0
-2.28413,-4.07807,-0.359719,0,255,0
-2.21859,-4.06232,-0.360256,0,255,0
-2.16534,-4.07073,-0.358949,0,255,0
-2.14091,-4.07884,-0.353671,0,255,0
-2.08303,-4.06385,-0.36013,0,255,0
-2.03182,-4.06382,-0.360349,0,255,0
-1.96163,-4.06605,-0.356062,0,255,0
-1.9423,-4.07513,-0.360102,0,255,0
-1.88573,-4.06922,-0.357273,0,255,0
-1.8178,-4.06303,-0.359291,0,255,0
-1.76615,-4.06479,-0.361225,0,255,0
-1.7415,-4.07396,-0.359386,0,255,0
-1.68015,-4.07506,-0.36086,0,255,0
-1.61615,-4.07407,-0.359403,0,255,0
-1.57147,-4.07449,-0.357592,0,255,0
-1.53187,-4.07439,-0.343832,0,255,0
-1.47855,-4.07442,-0.349085,0,255,0
-1.41482,-4.07458,-0.343588,0,255,0
-1.38627,-4.07505,-0.340791,0,255,0
-1.32311,-4.07452,-0.342957,0,255,0
-1.29665,-4.07856,-0.333973,0,255,0
-1.24665,-4.0788,-0.337096,0,255,0
-1.18338,-4.07543,-0.338566,0,255,0
-1.10556,-4.07688,-0.335324,0,255,0
-1.09089,-4.07571,-0.331562,0,255,0
-1.03774,-4.07469,-0.325468,0,255,0
-0.994637,-4.07965,-0.331514,0,255,0
-0.911601,-4.07852,-0.329372,0,255,0
-0.898732,-4.07809,-0.332702,0,255,0
-0.835095,-4.07503,-0.328366,0,255,0
-0.788842,-4.07501,-0.328445,0,255,0
-0.722588,-4.07501,-0.328248,0,255,0
-0.689133,-4.07421,-0.321801,0,255,0
-0.648067,-4.07424,-0.330462,0,255,0
-0.584504,-4.07503,-0.328394,0,255,0
-0.519664,-4.07424,-0.330457,0,255,0
-0.492978,-4.07503,-0.328388,0,255,0
-0.42172,-4.07492,-0.327269,0,255,0
-0.359206,-4.07503,-0.328205,0,255,0
-0.324483,-4.08278,-0.316875,0,255,0
-0.297833,-4.07876,-0.318944,0,255,0
-0.234262,-4.07919,-0.313086,0,255,0
-0.186699,-4.07894,-0.318208,0,255,0
-0.123219,-4.07919,-0.31308,0,255,0
-0.0827322,-4.07919,-0.313063,0,255,0
-3.77238,-4.02633,-0.357423,0,255,0
-3.72932,-4.02648,-0.359282,0,255,0
-3.66177,-4.02656,-0.359945,0,255,0
-3.63147,-4.02542,-0.359594,0,255,0
-3.57044,-4.02539,-0.359464,0,255,0
-3.50335,-4.02535,-0.360597,0,255,0
-3.45394,-4.02536,-0.36043,0,255,0
-3.41105,-4.02539,-0.360138,0,255,0
-3.37227,-4.01688,-0.350439,0,255,0
-3.34347,-4.02055,-0.351842,0,255,0
-3.27264,-4.01564,-0.35927,0,255,0
-3.24159,-4.0145,-0.360539,0,255,0
-3.18826,-4.02311,-0.360091,0,255,0
-3.12175,-4.02505,-0.360974,0,255,0
-3.07222,-4.02511,-0.360693,0,255,0
-3.02922,-4.02512,-0.36075,0,255,0
-2.95759,-4.01253,-0.353943,0,255,0
-2.92275,-4.02511,-0.3607,0,255,0
-2.88217,-4.01404,-0.361299,0,255,0
-2.84578,-4.01572,-0.354198,0,255,0
-2.77621,-4.01624,-0.361165,0,255,0
-2.72131,-4.02508,-0.360439,0,255,0
-2.65635,-4.02529,-0.354333,0,255,0
-2.63463,-4.02505,-0.361311,0,255,0
-2.56343,-4.02563,-0.358944,0,255,0
-2.51213,-4.02566,-0.357285,0,255,0
-2.46103,-4.02458,-0.360485,0,255,0
-2.43601,-4.02479,-0.359788,0,255,0
-2.39011,-4.01454,-0.361272,0,255,0
-2.32472,-4.02446,-0.360281,0,255,0
-2.28464,-4.01766,-0.359353,0,255,0
-2.22655,-4.0142,-0.360342,0,255,0
-2.19204,-4.02413,-0.360503,0,255,0
-2.13039,-4.01156,-0.353834,0,255,0
-2.06619,-4.01001,-0.361397,0,255,0
-2.03465,-4.01107,-0.35785,0,255,0
-1.99794,-4.01933,-0.359448,0,255,0
-1.91221,-4.01993,-0.360146,0,255,0
-1.89193,-4.02159,-0.359236,0,255,0
-1.83727,-4.02884,-0.359506,0,255,0
-1.7661,-4.02459,-0.360508,0,255,0
-1.74155,-4.02523,-0.35927,0,255,0
-1.6794,-4.02553,-0.35564,0,255,0
-1.61558,-4.02485,-0.354486,0,255,0
-1.57001,-4.02501,-0.345119,0,255,0
-1.53175,-4.02482,-0.342846,0,255,0
-1.47795,-4.02604,-0.344602,0,255,0
-1.41486,-4.02497,-0.343456,0,255,0
-1.38588,-4.02485,-0.337845,0,255,0
-1.32196,-4.02413,-0.333517,0,255,0
-1.29569,-4.02844,-0.3289,0,255,0
-1.24529,-4.02792,-0.333898,0,255,0
-1.18174,-4.02584,-0.328712,0,255,0
-1.10478,-4.02437,-0.328213,0,255,0
-1.09034,-4.02449,-0.328407,0,255,0
-1.03719,-4.0258,-0.32165,0,255,0
-0.994107,-4.02449,-0.328412,0,255,0
-0.91153,-4.02438,-0.328134,0,255,0
-0.898295,-4.02951,-0.330466,0,255,0
-0.83516,-4.02436,-0.328321,0,255,0
-0.788907,-4.02447,-0.328409,0,255,0
-0.722631,-4.02438,-0.328087,0,255,0
-0.689006,-4.02516,-0.320951,0,255,0
-0.647868,-4.02447,-0.328626,0,255,0
-0.584568,-4.02435,-0.328347,0,255,0
-0.519026,-4.02421,-0.325589,0,255,0
-0.493045,-4.02435,-0.328358,0,255,0
-0.421097,-4.02478,-0.322544,0,255,0
-0.357823,-4.02517,-0.31692,0,255,0
-0.324316,-4.02885,-0.313208,0,255,0
-0.297467,-4.02952,-0.315124,0,255,0
-0.234267,-4.0292,-0.313044,0,255,0
-0.186413,-4.03219,-0.315127,0,255,0
-0.123231,-4.03055,-0.31305,0,255,0
-0.0827866,-4.03857,-0.313042,0,255,0
-3.7724,-3.97528,-0.357396,0,255,0
-3.72934,-3.97541,-0.359254,0,255,0
-3.66179,-3.97548,-0.359918,0,255,0
-3.63149,-3.97549,-0.35955,0,255,0
-3.57047,-3.97549,-0.359438,0,255,0
-3.50338,-3.97544,-0.360571,0,255,0
-3.46533,-3.9641,-0.354657,0,255,0
-3.41153,-3.9745,-0.351515,0,255,0
-3.35871,-3.97009,-0.360513,0,255,0
-3.33835,-3.97108,-0.358165,0,255,0
-3.26128,-3.96895,-0.3552,0,255,0
-3.2475,-3.97106,-0.3608,0,255,0
-3.18827,-3.97425,-0.359755,0,255,0
-3.12178,-3.97518,-0.360925,0,255,0
-3.07225,-3.97518,-0.360666,0,255,0
-3.02926,-3.97518,-0.360725,0,255,0
-2.97744,-3.95792,-0.35964,0,255,0
-2.92455,-3.9646,-0.361333,0,255,0
-2.88257,-3.97512,-0.361345,0,255,0
-2.84593,-3.97544,-0.354305,0,255,0
-2.77601,-3.97513,-0.361225,0,255,0
-2.72134,-3.97517,-0.360376,0,255,0
-2.65639,-3.97545,-0.354299,0,255,0
-2.63438,-3.97521,-0.360458,0,255,0
-2.56348,-3.97476,-0.358916,0,255,0
-2.51217,-3.97473,-0.357244,0,255,0
-2.46108,-3.97467,-0.360458,0,255,0
-2.43606,-3.97489,-0.35976,0,255,0
-2.39152,-3.97471,-0.361287,0,255,0
-2.32477,-3.97454,-0.360253,0,255,0
-2.28489,-3.97486,-0.359929,0,255,0
-2.22649,-3.97569,-0.359028,0,255,0
-2.15628,-3.985,-0.357075,0,255,0
-2.10593,-3.98948,-0.357287,0,255,0
-2.09097,-3.97359,-0.359417,0,255,0
-2.04094,-3.97381,-0.359196,0,255,0
-1.99852,-3.97418,-0.359406,0,255,0
-1.91198,-3.97867,-0.358478,0,255,0
-1.89197,-3.97427,-0.359015,0,255,0
-1.83665,-3.97508,-0.358171,0,255,0
-1.76509,-3.97913,-0.353158,0,255,0
-1.74193,-3.97452,-0.352406,0,255,0
-1.69851,-3.96435,-0.344389,0,255,0
-1.61428,-3.97392,-0.343793,0,255,0
-1.56989,-3.97404,-0.343614,0,255,0
-1.53118,-3.97234,-0.339725,0,255,0
-1.47702,-3.97816,-0.33779,0,255,0
-1.4141,-3.97295,-0.339767,0,255,0
-1.38526,-3.97704,-0.332645,0,255,0
-1.32136,-3.97484,-0.328312,0,255,0
-1.29514,-3.97951,-0.324569,0,255,0
-1.24561,-3.9786,-0.329066,0,255,0
-1.18176,-3.97552,-0.328245,0,255,0
-1.10482,-3.97483,-0.327986,0,255,0
-1.09037,-3.97495,-0.328283,0,255,0
-1.03629,-3.97446,-0.315618,0,255,0
-0.994161,-3.97494,-0.328263,0,255,0
-0.911576,-3.97483,-0.327984,0,255,0
-0.897819,-3.97856,-0.325136,0,255,0
-0.835223,-3.97484,-0.328279,0,255,0
-0.788949,-3.97492,-0.328213,0,255,0
-0.722686,-3.97483,-0.327984,0,255,0
-0.688262,-3.97468,-0.316681,0,255,0
-0.647084,-3.97417,-0.322723,0,255,0
-0.584632,-3.97484,-0.328309,0,255,0
-0.518681,-3.97419,-0.322723,0,255,0
-0.493081,-3.97484,-0.328103,0,255,0
-0.420949,-3.97413,-0.32103,0,255,0
-0.357482,-3.97405,-0.313085,0,255,0
-0.32494,-3.97554,-0.313356,0,255,0
-0.297585,-3.99031,-0.315105,0,255,0
-0.234285,-3.9791,-0.313012,0,255,0
-0.186467,-3.99031,-0.315107,0,255,0
-0.123167,-3.9791,-0.313012,0,255,0
-3.77242,-3.92659,-0.357369,0,255,0
-3.72937,-3.9257,-0.359228,0,255,0
